"","fecha","contrato","carteramodelo","reporto","id","tipo","emisora","serie","tot","precio","tit","mon","perc"
"928","2018-07-11","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9737636.79,3.611559,1183511,4274319.8,0.438948370346847
"929","2018-07-11","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9737636.79,2.103545,439973,925503,0.0950439023306393
"930","2018-07-11","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9737636.79,1.327063,510505,677472.3,0.0695725579635221
"931","2018-07-11","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9737636.79,1,127.17,127.17,1.30596368238541e-05
"932","2018-07-12","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9764771.25,1.198296,373007,446972.8,0.0457740164676157
"933","2018-07-12","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9764771.25,1.096309,697808,765013.19,0.078344199819325
"934","2018-07-12","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9764771.25,1.067142,2493503,2660921.78,0.272502213505513
"935","2018-07-12","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9764771.25,3.623996,1183511,4289039.13,0.439236006680648
"936","2018-07-12","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9764771.25,2.104564,439973,925951.34,0.0948257072586314
"937","2018-07-12","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9764771.25,1.32564,510505,676745.85,0.0693048339458029
"938","2018-07-12","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9764771.25,1,127.17,127.17,1.30233465530491e-05
"939","2018-07-13","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9741200.69,1.198482,373007,447042.18,0.0458918971312149
"940","2018-07-13","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9741200.69,1.096486,697808,765136.7,0.0785464466187895
"941","2018-07-13","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9741200.69,1.062289,2493503,2648820.81,0.271919334617466
"942","2018-07-13","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9741200.69,3.61841,1183511,4282428.04,0.439620142966175
"943","2018-07-13","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9741200.69,2.084905,439973,917301.91,0.094167232479018
"944","2018-07-13","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9741200.69,1.332688,510505,680343.89,0.0698418923550583
"945","2018-07-13","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9741200.69,1,127.17,127.17,1.30548588461532e-05
"946","2018-07-16","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9744417.84,1.199036,373007,447248.82,0.0458979517651718
"947","2018-07-16","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9744417.84,1.097008,697808,765500.96,0.0785578956659354
"948","2018-07-16","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9744417.84,1.063687,2493503,2652306.73,0.272187294669622
"949","2018-07-16","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9744417.84,3.621948,1183511,4286615.3,0.439904709587043
"950","2018-07-16","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9744417.84,2.078463,439973,914467.6,0.0938452778827062
"951","2018-07-16","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9744417.84,1.328393,510505,678151.27,0.0695938209070066
"952","2018-07-16","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9744417.84,1,127.17,127.17,1.30505487437103e-05
"953","2018-07-17","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9704201.82,1.199221,373007,447317.83,0.0460952727794773
"954","2018-07-17","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9704201.82,1.097174,697808,765616.79,0.0788953902856897
"955","2018-07-17","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9704201.82,1.056854,2493503,2635268.62,0.271559543884259
"956","2018-07-17","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9704201.82,3.597421,1183511,4257587.33,0.438736478174359
"957","2018-07-17","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9704201.82,2.086676,439973,918081.1,0.0946065546687074
"958","2018-07-17","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9704201.82,1.332412,510505,680202.99,0.0700936566053405
"959","2018-07-17","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9704201.82,1,127.17,127.17,1.31046326487056e-05
"960","2018-07-18","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9731161.33,1.199405,373007,447386.46,0.0459746216128142
"961","2018-07-18","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9731161.33,1.097346,697808,765736.82,0.0786891506607054
"962","2018-07-18","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9731161.33,1.059261,2493503,2641270.48,0.271423974018114
"963","2018-07-18","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9731161.33,3.607055,1183511,4268989.27,0.438692682736563
"964","2018-07-18","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9731161.33,2.105114,439973,926193.32,0.0951780870331126
"965","2018-07-18","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9731161.33,1.33487,510505,681457.81,0.0700284156115209
"966","2018-07-18","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9731161.33,1,127.17,127.17,1.30683271695384e-05
"967","2018-07-19","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9726410.74,1.199589,373007,447455.09,0.0460041326611712
"968","2018-07-19","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9726410.74,1.097517,697808,765856.14,0.0787398517780465
"969","2018-07-19","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9726410.74,1.058123,2493503,2638432.87,0.27126480060619
"970","2018-07-19","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9726410.74,3.604653,1183511,4266146.48,0.43861467441997
"971","2018-07-19","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9726410.74,2.112329,439973,929367.73,0.0955509442119242
"972","2018-07-19","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9726410.74,1.330105,510505,679025.25,0.0698125205845461
"973","2018-07-19","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9726410.74,1,127.17,127.17,1.30747100240186e-05
"974","2018-07-20","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9784602.35,1.199775,373007,447524.47,0.0457376246874253
"975","2018-07-20","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9784602.35,1.097688,697808,765975.47,0.0782837608111892
"976","2018-07-20","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9784602.35,1.067891,2493503,2662789.41,0.272140789656107
"977","2018-07-20","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9784602.35,3.63602,1183511,4303269.67,0.439800159073404
"978","2018-07-20","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9784602.35,2.105305,439973,926277.36,0.0946668374315692
"979","2018-07-20","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9784602.35,1.329348,510505,678638.8,0.0693578313890293
"980","2018-07-20","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9784602.35,1,127.17,127.17,1.29969512762059e-05
"981","2018-07-23","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9806467.28,1.200329,373007,447731.12,0.0456567188994894
"982","2018-07-23","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9806467.28,1.09821,697808,766339.72,0.078146359756171
"983","2018-07-23","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9806467.28,1.06984,2493503,2667649.25,0.272029587600888
"984","2018-07-23","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9806467.28,3.64311,1183511,4311660.76,0.439675230324125
"985","2018-07-23","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9806467.28,2.117695,439973,931728.62,0.0950116482721798
"986","2018-07-23","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9806467.28,1.334425,510505,681230.63,0.0694674861547083
"987","2018-07-23","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9806467.28,1,127.17,127.17,1.29679727030099e-05
"988","2018-07-24","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9789468.81,1.200513,373007,447799.75,0.045743007990645
"989","2018-07-24","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9789468.81,1.098381,697808,766459.05,0.0782942430152142
"990","2018-07-24","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9789468.81,1.06674,2493503,2659919.39,0.271712331039134
"991","2018-07-24","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9789468.81,3.632393,1183511,4298977.07,0.43914303762923
"992","2018-07-24","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9789468.81,2.120522,439973,932972.43,0.0953036827745917
"993","2018-07-24","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9789468.81,1.33831,510505,683213.95,0.0697907070608461
"994","2018-07-24","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9789468.81,1,127.17,127.17,1.29904903389748e-05
"995","2018-07-25","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9775376.96,1.200694,373007,447867.27,0.0458158567012438
"996","2018-07-25","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9775376.96,1.098536,697808,766567.21,0.0784181738603766
"997","2018-07-25","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9775376.96,1.060979,2493503,2645554.32,0.270634506559223
"998","2018-07-25","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9775376.96,3.618799,1183511,4282888.42,0.438130257024891
"999","2018-07-25","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9775376.96,2.154922,439973,948107.5,0.0969893543624531
"1000","2018-07-25","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9775376.96,1.340369,510505,684265.08,0.0699988432978036
"1001","2018-07-25","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9775376.96,1,127.17,127.17,1.30092169867585e-05
"1002","2018-07-26","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9718057.06,1.200878,373007,447935.9,0.0460931539333851
"1003","2018-07-26","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9718057.06,1.098713,697808,766690.72,0.078893416170166
"1004","2018-07-26","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9718057.06,1.050157,2493503,2618569.63,0.269454029116392
"1005","2018-07-26","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9718057.06,3.58881,1183511,4247396.11,0.43706227322769
"1006","2018-07-26","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9718057.06,2.159912,439973,950302.96,0.0977873410428401
"1007","2018-07-26","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9718057.06,1.345794,510505,687034.57,0.0706967005604307
"1008","2018-07-26","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9718057.06,1,127.17,127.17,1.3085949096084e-05
"1009","2018-07-27","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9684085.43,1.201065,373007,448005.65,0.0462620505816831
"1010","2018-07-27","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9684085.43,1.098885,697808,766810.74,0.0791825666494559
"1011","2018-07-27","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9684085.43,1.046346,2493503,2609066.89,0.269417996036823
"1012","2018-07-27","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9684085.43,3.577315,1183511,4233791.65,0.437190654771
"1013","2018-07-27","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9684085.43,2.173834,439973,956428.27,0.0987628906119636
"1014","2018-07-27","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9684085.43,1.312142,510505,669855.05,0.069170708462038
"1015","2018-07-27","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9684085.43,1,127.17,127.17,1.31318544140518e-05
"1016","2018-07-30","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9662098.18,1.201628,373007,448215.66,0.0463890608074943
"1017","2018-07-30","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9662098.18,1.09941,697808,767177.09,0.0794006721633209
"1018","2018-07-30","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9662098.18,1.045707,2493503,2607473.54,0.269866181384632
"1019","2018-07-30","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9662098.18,3.57161,1183511,4227039.72,0.43748672816736
"1020","2018-07-30","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9662098.18,2.153622,439973,947535.53,0.0980672636882686
"1021","2018-07-30","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9662098.18,1.30171,510505,664529.46,0.0687769310164472
"1022","2018-07-30","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9662098.18,1,127.17,127.17,1.31617375057557e-05
"1023","2018-07-31","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUB-C-4","51","+CIGUB","C-4",9617249.15,1.201817,373007,448286.15,0.0466127208527191
"1024","2018-07-31","51847","CG-CM-AGRESIVO-USD","D","51-+CIGUMP-C-4","51","+CIGUMP","C-4",9617249.15,1.099566,697808,767285.95,0.0797822680927425
"1025","2018-07-31","51847","CG-CM-AGRESIVO-USD","D","51-+CIUSD-C-3","51","+CIUSD","C-3",9617249.15,1.040746,2493503,2595103.27,0.269838415281151
"1026","2018-07-31","51847","CG-CM-AGRESIVO-USD","D","51-NAVIGTR-BF3","51","NAVIGTR","BF3",9617249.15,3.55849,1183511,4211512.06,0.437912337957887
"1027","2018-07-31","51847","CG-CM-AGRESIVO-USD","D","52-+CIBOLS-C-4","52","+CIBOLS","C-4",9617249.15,2.140069,439973,941572.58,0.0979045634894465
"1028","2018-07-31","51847","CG-CM-AGRESIVO-USD","D","52-+CIEQUS-C-4","52","+CIEQUS","C-4",9617249.15,1.279835,510505,653362.17,0.0679364920061367
"1029","2018-07-31","51847","CG-CM-AGRESIVO-USD","E","EFECTIVO","","EFECTIVO","",9617249.15,1,126.97,126.97,1.32023199170212e-05
